,ts,project,offer_title,goal,payouts,sub1,sub2,sub3,sub4,sub5,sub6,affiliate
151,2021-03-31 00:00:41,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,2400,1a3def8aa6ce29571f14a3d6a9719445,1086490,26807,,,,Leads
152,2021-03-31 00:00:38,Konga,Konga // Hybrid (new+repeat loans),Займ отличный,2400,7cd1406f07565979660f737fc78ba393,1086490,26807,,,,Leads
153,2021-03-30 23:57:26,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,42468af048952b56f75f20fee1b78502,1086490,26807,,,,Leads
154,2021-03-30 23:27:28,Lime,Lime // Hybrid (new+repeat loans),Займ средний,3000,ff809b70f21442820b2eaaa98ea55e35,1086490,26807,,,,Leads
155,2021-03-30 23:21:18,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,b502dfe423a01ddea94ed745fb49e0c2,1102217,47493,,,,Leads
156,2021-03-30 23:19:19,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3f87159eec0232a3fb4a94756e0562c7,1086490,26807,,,,Leads
157,2021-03-30 23:15:09,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,1600,2205a7d5193b8399260cbca93464fad4,1118603,48168,,,,Leads
158,2021-03-30 23:09:14,Lime,Lime // Hybrid (new+repeat loans),Займ отличный,4500,609583966ee1a98b0f772ca75d4c2722,1117611,126905,,,,Leads
159,2021-03-30 23:01:15,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,484e08fdebe96892ba63d6883c01acd8,1156596,153214,,,,Leads
160,2021-03-30 23:01:15,Lime,Lime // Hybrid (new+repeat loans),Займ средний,3000,3058d61f4a5d701e7550413b4a031331,1086490,26807,,,,Leads
161,2021-03-30 23:01:12,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,93294d86b01f09304e127493857531cd,1117611,126905,,,,Leads
162,2021-03-30 23:00:39,Konga,Konga // Hybrid (new+repeat loans),Займ отличный,2400,527b68a1804046d23ba16efb20c98f58,1086490,26807,,,,Leads
163,2021-03-30 23:00:38,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,1600,7de6373bcfd7ab675515d5ddf81c3ced,1144656,145787,,,,Leads
164,2021-03-30 23:00:36,Konga,Konga // Hybrid (new+repeat loans),Займ отличный,2400,cabe4378ddf68f9d4b9dcc27cac3294f,1086490,26807,,,,Leads
165,2021-03-30 22:59:17,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,300,f0c99a7b22192b8ec9532ce1708e49d2,1086490,26807,,,,Leads
