,ts,project,offer_title,goal,payouts,sub1,sub2,sub3,sub4,sub5,sub6,affiliate
464,2021-03-07 15:01:24,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,116,,,,,Rafinad
465,2021-03-07 15:01:22,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,195,,,,,Rafinad
466,2021-03-07 14:19:05,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,501,,,,,Rafinad
467,2021-03-07 14:01:21,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,194,,,,,Rafinad
468,2021-03-07 14:01:18,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,498,,,,,Rafinad
469,2021-03-07 13:55:07,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,192,,,,,Rafinad
470,2021-03-07 13:35:14,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,,192,,,,,Rafinad
471,2021-03-07 13:29:11,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,499,,,,,Rafinad
472,2021-03-07 13:27:05,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,502,,,,,Rafinad
473,2021-03-07 13:01:22,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,498,,,,,Rafinad
474,2021-03-07 13:01:18,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,198,,,,,Rafinad
475,2021-03-07 12:01:25,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,195,,,,,Rafinad
476,2021-03-07 11:55:18,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,193,,,,,Rafinad
477,2021-03-07 11:11:12,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,499,,,,,Rafinad
478,2021-03-07 11:11:09,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,194,,,,,Rafinad
479,2021-03-07 11:01:07,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,,196,,,,,Rafinad
480,2021-03-07 10:51:15,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,198,,,,,Rafinad
481,2021-03-07 10:47:10,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,501,,,,,Rafinad
482,2021-03-07 10:43:11,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,,193,,,,,Rafinad
