,ts,project,offer_title,goal,payouts,sub1,sub2,sub3,sub4,sub5,sub6,affiliate
206,2021-03-15 19:17:12,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,3PFZ1TGKD5ZECb2,,KOxoXr,,,,CityAds
207,2021-03-15 18:11:16,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TGJC0ZmUla,,27EF,,,,CityAds
208,2021-03-15 17:25:20,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1TGIRFZ5p2T,,sp3,,,,CityAds
209,2021-03-15 15:01:12,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TFvMvZvOum,,sp3,,,,CityAds
210,2021-03-15 14:19:09,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,3PFZ1TGFH2ZrkRF,,KOxoXr,,,,CityAds
211,2021-03-15 14:01:09,Lime,Lime // Hybrid (new+repeat loans),Займ отличный,4500,3PFZ1TGDSlZe7oB,,4QCp,,,,CityAds
212,2021-03-15 13:39:49,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TEouHZAeEV,,r0445w,,,,CityAds
213,2021-03-15 13:39:47,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,3PFZ1TFtlQZECjv,,VmGXZz,,,,CityAds
214,2021-03-15 13:02:04,Lime,Lime // Hybrid (new+repeat loans),Займ отличный,4500,3PFZ1TGDnTZ5i7G,,nZypxl,,,,CityAds
215,2021-03-15 13:01:57,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,3PFZ1TGCD2Z9I0n,,27EF,,,,CityAds
216,2021-03-15 12:23:10,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1TGDHAZ9Nfv,,9L5,,,,CityAds
217,2021-03-15 11:01:06,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TGBFAZvNQz,,4QCp,,,,CityAds
218,2021-03-15 11:01:06,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1TGBBqZ9Nc7,,nZypxl,,,,CityAds
219,2021-03-15 08:51:15,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1TGAExZe6wz,,KOxoXr,,,,CityAds
220,2021-03-15 08:25:15,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1TGA7nZmVBa,,KOxoXr,,,,CityAds
221,2021-03-14 21:59:09,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1TGq7pZAdNl,,KOxoXr,,,,CityAds
222,2021-03-14 19:01:08,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1TGf1fZe8f1,,KOxoXr,,,,CityAds
223,2021-03-14 19:01:02,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TzrSkZivUb,,KOxoXr,,,,CityAds
224,2021-03-14 17:29:24,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TGlJxZvzPo,,sp3,,,,CityAds
225,2021-03-14 16:01:04,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TGiFOZiCu8,,r0445w,,,,CityAds
226,2021-03-14 16:00:21,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,500,99XZ1TGiujZn01b,,sp3,,,,CityAds
227,2021-03-14 15:00:26,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,1600,99XZ1TGi6KZiw6H,,EloLQk,,,,CityAds
228,2021-03-14 14:00:55,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TGh7iZvJhG,,sp3,,,,CityAds
229,2021-03-14 13:19:15,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TDDcHZ9NGj,,KOxoXr,,,,CityAds
230,2021-03-14 12:51:23,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1TGhgAZExfR,,KOxoXr,,,,CityAds
231,2021-03-14 08:59:13,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,3PFZ1TE6c2ZmVrr,,sp3,,,,CityAds
232,2021-03-14 07:51:09,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TFrgYZAdGf,,27EF,,,,CityAds
233,2021-03-14 00:49:16,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,500,99XZ1TG5G8Ze8a3,,sp3,,,,CityAds
234,2021-03-13 14:00:40,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,500,99XZ1TFTaqZn1JA,,Lgyopv,,,,CityAds
235,2021-03-13 12:01:14,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TFFf8Zrpkz,,KOxoXr,,,,CityAds
236,2021-03-13 12:00:40,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,500,99XZ1TFR5uZvPfq,,sp3,,,,CityAds
237,2021-03-13 11:01:08,Lime,Lime // Hybrid (new+repeat loans),Займ отличный,4500,3PFZ1TFPK5Zn0iI,,r0445w,,,,CityAds
238,2021-03-13 11:01:08,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TFPzkZrkdj,,4QCp,,,,CityAds
239,2021-03-13 10:19:07,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1TFPrEZmW0z,,r0445w,,,,CityAds
240,2021-03-12 18:35:16,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,3PFZ1TFBo0Ze6x2,,Bg0MrW,,,,CityAds
241,2021-03-12 17:01:23,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TFyCpZrjGj,,sp3,,,,CityAds
242,2021-03-12 15:01:13,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TFlucZA9ee,,sp3,,,,CityAds
243,2021-03-12 13:37:11,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TFwl8Z5icP,,4QCp,,,,CityAds
244,2021-03-12 13:19:20,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TFwgbZrpRl,,27EF,,,,CityAds
245,2021-03-12 12:42:05,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,3PFZ1TF5yyZvOSC,,sp3,,,,CityAds
