,ts,project,offer_title,goal,payouts,sub1,sub2,sub3,sub4,sub5,sub6,affiliate
898,2021-03-22 09:45:18,Konga,Konga // Hybrid (new+repeat loans),Займ отличный,2400,102c0f350811676b6137cfd993f588,,66058,,,,LeadGid
899,2021-03-22 09:43:10,Konga,Konga // Hybrid (new+repeat loans),Займ средний,800,102b7d6046099b4c6831195412a204,,62898,,,,LeadGid
900,2021-03-22 09:07:18,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,1600,1021358a4b017dfe0d7a1d9502c7f7,,7720,,,,LeadGid
901,2021-03-22 08:47:20,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,300,102d118cfd89625294081cf0a104a0,,24711,,,,LeadGid
902,2021-03-22 08:43:15,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,102df8d07c31857a2f165975debd61,,19934,,,,LeadGid
903,2021-03-22 08:39:16,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,300,102e5a037108f2c178457d4eead2a7,,44932,,,,LeadGid
904,2021-03-22 08:01:01,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,1020915f01710252f7c728f7f086d7,,27539,,,,LeadGid
905,2021-03-22 08:01:01,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,102aabbeeb3c098a5ea26f4eb935a0,,29873,,,,LeadGid
906,2021-03-22 08:00:59,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,10262b8c698e840d1cf0551f03c7c7,,62883,,,,LeadGid
907,2021-03-22 08:00:30,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,1600,102d225ee55768f1c3e44f1e005d1f,,12428,,,,LeadGid
908,2021-03-22 07:53:07,Konga,Konga // Hybrid (new+repeat loans),Займ хороший,1600,10285d8a2f95219a8dc79b08320ee1,,63240,,,,LeadGid
909,2021-03-22 07:27:20,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,102711dfa82a768600fe3365294454,,33203,,,,LeadGid
910,2021-03-22 07:07:10,Lime,Lime // Hybrid (new+repeat loans),Займ хороший,3000,10250a61da9711eed9601f76d1c21f,,25595,,,,LeadGid
911,2021-03-22 07:01:17,Konga,Konga // Hybrid (new+repeat loans),Займ средний,800,102e9a88a6ba245cb2aa0c7ecccce9,,34553,,,,LeadGid
912,2021-03-22 06:37:18,Konga,Konga // Hybrid (new+repeat loans),Повторный займ,300,102bf1edd210e9078e25420e356889,,34553,,,,LeadGid
913,2021-03-22 06:00:41,Lime,Lime // Hybrid (new+repeat loans),Повторный займ,500,102b5295711868a86894fe0f825694,,26769,,,,LeadGid
914,2021-03-22 05:13:11,Lime,Lime // Hybrid (new+repeat loans),Займ средний,1800,102d8dbbe632aad12337420dba70f5,,19934,,,,LeadGid
